accountsapid,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Final_Churn,Final_churn_ProbabilityScore
259936.0,0,1,0,1,0,1,1.0
722081.0,0,1,0,1,0,1,1.0
1020467.0,0,1,1,0,2,1,0.41586540478451384
759598.0,0,0,1,0,0,0,0.0
1023985.0,0,0,1,0,0,0,0.0
701761.0,1,1,0,1,1,0,0.3782682308895427
246884.0,1,1,0,1,2,1,0.9282195591375284
282543.0,1,1,1,0,1,0,0.33063366890413887
204693.0,0,1,1,0,1,0,0.17917435810216495
279402.0,1,1,0,1,2,1,0.9999115044247787
155774.0,0,1,0,1,0,1,1.0
275008.0,1,1,0,1,1,0,0.0
763176.0,0,1,0,1,0,1,1.0
783663.0,1,0,0,1,0,1,1.0
1015445.0,0,1,0,1,0,1,1.0
251907.0,1,0,0,1,0,1,1.0
1022930.0,0,0,1,0,0,0,0.0
148884.0,1,0,0,1,0,1,1.0
159081.0,1,1,1,0,1,0,0.0
208361.0,1,1,1,0,1,0,0.0
772700.0,0,1,0,1,0,1,1.0
852645.0,1,1,0,1,1,0,0.018918406260576896
1012211.0,0,1,0,1,1,0,0.23282413608241515
268426.0,0,0,1,0,0,0,0.0
1010683.0,1,0,0,1,0,1,1.0
746696.0,1,1,1,0,1,0,0.3342837039674602
1020187.0,0,1,0,1,0,1,1.0
1012100.0,0,0,1,0,0,0,0.0
1007048.0,0,1,1,0,1,0,0.0
163879.0,1,1,1,0,1,0,0.0
221285.0,1,1,1,0,1,0,0.0
237759.0,1,1,1,0,1,0,0.3054574094564534
145312.0,1,1,1,0,1,0,0.3852623170006391
165261.0,1,0,0,1,0,1,1.0
279449.0,0,1,0,1,0,1,1.0
1001260.0,1,1,1,0,2,1,0.3852623170006391
702099.0,1,0,0,1,2,1,0.9689655172413794
1014168.0,1,0,0,1,0,1,1.0
151832.0,0,1,1,0,1,0,0.3307343591687386
704256.0,1,1,1,0,1,0,0.0
158937.0,0,1,0,1,2,1,0.9971262626262626
832674.0,1,1,1,0,1,0,0.0
249524.0,1,1,0,1,2,1,1.0
229196.0,1,1,1,0,1,0,0.11610484350814308
1003821.0,1,0,0,1,0,1,1.0
873879.0,0,0,1,0,0,0,0.0
170595.0,0,0,1,0,0,0,0.0
162408.0,1,1,0,1,2,1,0.8045691174118889
865579.0,1,0,0,1,0,1,1.0
1003161.0,1,1,1,0,1,0,0.0
1018099.0,0,1,0,1,0,1,1.0
867867.0,0,1,1,0,2,1,0.5216099405263032
277485.0,1,1,1,0,1,0,0.0
1020786.0,0,1,0,1,0,1,1.0
149162.0,0,0,1,0,0,0,0.0
190777.0,0,1,0,1,0,1,1.0
1005094.0,0,0,1,0,0,0,0.0
748373.0,1,1,1,0,1,0,0.0
1002467.0,1,1,1,0,2,1,0.33063366890413887
204257.0,1,1,0,1,2,1,0.9867636745756887
857856.0,1,0,0,1,0,1,1.0
157916.0,0,1,1,0,2,1,0.5203852868781135
1003222.0,0,1,0,1,0,1,1.0
141685.0,1,1,1,0,1,0,0.049341280951174904
713237.0,1,0,1,1,1,0,0.0
826454.0,1,1,1,0,1,0,0.0
1015478.0,0,1,0,1,0,1,1.0
147908.0,1,0,0,1,0,1,1.0
1012131.0,0,1,0,1,2,1,0.8745124951760088
780390.0,1,1,1,0,1,0,0.0
1021192.0,0,0,1,0,0,0,0.0
1011996.0,1,0,0,1,0,1,1.0
843892.0,0,0,1,0,1,0,0.0
861670.0,1,0,0,1,2,1,0.9505750743509366
875905.0,0,0,1,0,0,0,0.0
149776.0,1,1,1,0,1,0,0.10623577742788731
283399.0,1,0,0,1,0,1,1.0
160172.0,1,0,0,1,2,1,0.6214305555555556
155082.0,0,0,1,0,0,0,0.0
1012304.0,1,0,0,1,0,1,1.0
1020915.0,0,1,1,0,1,0,0.0
1018559.0,0,1,0,1,2,1,0.9999300699300698
205038.0,1,1,0,1,2,1,0.7785269627320918
165737.0,0,0,1,0,0,0,0.0
783897.0,0,1,1,0,1,0,0.0
1023844.0,0,0,1,0,0,0,0.0
245344.0,1,1,1,0,1,0,9.569377990430622e-05
179571.0,0,1,0,1,0,1,1.0
288224.0,1,0,0,1,2,1,0.998125
1003457.0,1,1,1,0,2,1,0.2673042565660647
1007447.0,1,1,1,0,1,0,0.31037675645364876
1019968.0,0,1,0,1,0,1,1.0
1003837.0,1,1,0,1,1,0,0.0
274869.0,1,1,0,1,2,1,0.9996298142839336
255720.0,1,1,0,1,2,1,0.5361692191572535
216915.0,1,0,1,1,1,0,0.0
828353.0,0,0,1,0,1,0,0.007336283729516549
262912.0,0,1,0,1,0,1,1.0
1003118.0,1,1,0,1,2,1,0.8146015025716059
833113.0,1,1,1,0,2,1,0.28597588822580833
268112.0,1,1,1,0,2,1,0.37465549607351384
866321.0,0,1,0,1,0,1,1.0
1017070.0,0,1,0,1,1,0,0.0006666666666666666
144552.0,0,1,0,1,0,1,1.0
1018981.0,0,1,0,1,0,1,1.0
163307.0,1,1,1,0,2,1,0.5447496737591796
1006988.0,1,1,1,0,2,1,0.4410639614284427
1017381.0,0,1,0,1,0,1,1.0
286859.0,0,0,1,0,0,0,0.0
1022134.0,0,0,1,0,0,0,0.0
1004711.0,1,0,0,1,2,1,0.9981752873563218
179105.0,0,1,1,0,1,0,0.0
1018388.0,0,1,0,1,0,1,1.0
1019870.0,0,1,0,1,0,1,1.0
1014473.0,0,1,0,1,2,1,1.0
153924.0,1,1,0,1,1,0,0.0
843639.0,1,1,0,1,1,0,0.6472870785865225
145907.0,0,1,0,1,2,1,1.0
1002025.0,0,0,1,0,0,0,0.0
176153.0,1,1,0,1,1,0,0.0
854690.0,0,1,0,1,0,1,1.0
208497.0,1,1,1,0,1,0,0.0
219941.0,1,0,0,1,0,1,1.0
263769.0,1,1,0,1,2,1,1.0
159850.0,1,1,1,0,1,0,0.4551685317331483
161684.0,1,1,1,0,1,0,0.0
1019295.0,0,1,0,1,0,1,1.0
1016197.0,0,1,1,0,1,0,0.0
856326.0,0,1,1,0,1,0,9.569377990430622e-05
285417.0,1,1,1,0,2,1,0.37465549607351384
1018046.0,0,1,0,1,0,1,1.0
866732.0,1,0,0,1,0,1,1.0
160718.0,1,1,1,0,1,0,0.0
1015740.0,0,1,0,1,2,1,1.0
855709.0,1,0,0,1,2,1,0.9999300699300698
226161.0,1,1,0,1,2,1,0.6628609750723001
1016854.0,0,1,0,1,0,1,1.0
1019356.0,0,1,0,1,0,1,1.0
284310.0,0,1,0,1,2,1,0.8461246317049933
161880.0,0,0,1,0,0,0,0.0
154210.0,1,1,1,0,1,0,0.19013828693931875
1003675.0,1,1,1,0,1,0,0.1880985969116244
1012021.0,0,1,0,1,0,1,1.0
266310.0,1,0,0,1,2,1,0.9985714285714287
267875.0,0,1,1,0,1,0,0.0
1014203.0,1,0,0,1,0,1,1.0
1020538.0,0,1,1,0,1,0,0.2732667387257891
150714.0,1,1,1,0,1,0,0.16963907539119505
776815.0,0,1,0,1,0,1,1.0
1002623.0,1,1,1,0,2,1,0.31351667013860873
801084.0,1,1,1,0,1,0,0.0
286029.0,1,0,1,1,1,0,0.031885378460089576
858266.0,1,0,0,1,0,1,1.0
1016285.0,0,1,0,1,0,1,1.0
714550.0,1,1,0,1,2,1,0.5913617115848835
738671.0,1,1,1,0,1,0,0.18144331988612994
824816.0,1,0,0,1,0,1,1.0
1022080.0,0,0,1,0,0,0,0.0
207155.0,1,1,0,1,2,1,0.9692068729859428
1018920.0,0,1,1,0,1,0,0.0
1013815.0,1,0,1,1,1,0,0.2976036395970844
1006390.0,1,0,0,1,0,1,1.0
1009909.0,0,1,1,0,1,0,0.0
271848.0,1,1,0,1,2,1,0.8710461561399266
833383.0,1,1,0,1,1,0,0.2818115505509328
1019945.0,0,1,0,1,0,1,1.0
835119.0,0,1,0,1,0,1,1.0
704363.0,0,0,1,0,2,1,0.9638619080724342
1021410.0,0,0,1,0,0,0,0.0
1003719.0,0,1,1,0,2,1,0.5683103545847322
157363.0,1,1,0,1,1,0,0.0
820666.0,1,1,0,1,1,0,0.0
238869.0,1,1,1,0,1,0,0.2969396983315289
260183.0,1,1,1,0,2,1,0.9994285714285716
1017427.0,0,1,1,0,1,0,0.0
1015390.0,0,1,1,0,1,0,0.0
287739.0,1,1,1,0,2,1,0.3342837039674602
841779.0,1,1,1,0,1,0,0.0
868434.0,0,1,0,1,0,1,1.0
1019210.0,0,1,0,1,0,1,1.0
158296.0,0,0,1,0,0,0,0.0
824585.0,1,1,1,0,1,0,0.3852623170006391
1000663.0,1,1,1,0,1,0,0.23005956279235817
169812.0,1,1,0,1,2,1,1.0
259313.0,1,0,0,1,0,1,1.0
856468.0,1,1,0,1,2,1,0.9270690189519876
162972.0,1,1,1,0,1,0,0.03552063111122319
275758.0,1,0,0,1,2,1,0.9970434782608696
1011216.0,1,0,0,1,0,1,1.0
221357.0,1,0,0,1,0,1,1.0
1013083.0,1,1,1,0,1,0,0.0
163486.0,1,1,1,0,1,0,0.3112455789151122
710499.0,1,1,1,0,1,0,9.569377990430622e-05
860102.0,1,0,0,1,0,1,1.0
1011378.0,1,0,0,1,2,1,1.0
1015646.0,0,1,0,1,0,1,1.0
163354.0,1,1,0,1,2,1,0.999133726647001
165430.0,1,1,0,1,2,1,0.9013749288464082
162031.0,1,1,1,0,1,0,9.569377990430622e-05
1009784.0,1,0,1,1,1,0,0.0
279218.0,1,0,0,1,2,1,1.0
256493.0,1,0,1,1,1,0,0.2876747386823036
1018186.0,0,1,0,1,0,1,1.0
276243.0,1,1,1,0,1,0,0.0
1014014.0,1,1,1,0,2,1,0.30869411362520177
1003196.0,1,0,0,1,0,1,1.0
1006386.0,1,1,1,0,1,0,0.0
164873.0,1,1,1,0,1,0,0.08737718378736212
1012009.0,0,1,0,1,0,1,1.0
156385.0,1,1,0,1,1,0,0.0
1018543.0,0,1,1,0,1,0,0.0
861026.0,0,1,1,0,1,0,0.0
1016208.0,0,1,0,1,0,1,1.0
282256.0,1,1,0,1,1,0,0.010547945205479452
152017.0,0,1,0,1,2,1,0.9947058823529411
1005148.0,1,0,1,1,1,0,0.0
874444.0,0,0,1,0,0,0,0.0
152044.0,0,1,0,1,0,1,1.0
1015915.0,0,1,0,1,0,1,1.0
822703.0,0,1,0,1,0,1,1.0
192511.0,1,0,0,1,1,0,0.0
159944.0,1,1,1,0,1,0,0.0
203649.0,1,1,1,0,2,1,0.275318497617708
700912.0,1,1,0,1,1,0,0.0
858870.0,1,1,1,0,2,1,0.2741884762780551
263460.0,1,1,0,1,1,0,0.0
818543.0,1,1,0,1,1,0,0.0
1009300.0,1,0,0,1,2,1,1.0
146346.0,1,1,1,0,1,0,9.569377990430622e-05
828530.0,1,1,0,1,2,1,1.0
1022378.0,0,0,1,0,0,0,0.0
1022370.0,0,0,1,0,1,0,0.18047848504956365
282328.0,1,0,0,1,2,1,0.987292164107022
222405.0,1,1,0,1,2,1,1.0
800253.0,0,1,0,1,2,1,0.9999300699300698
709386.0,0,1,1,0,1,0,0.0
153902.0,1,1,0,1,1,0,0.6103519105963552
1007799.0,1,1,1,0,1,0,0.13676536629362246
265687.0,1,1,0,1,1,0,0.0014285714285714286
867330.0,1,1,1,0,1,0,0.0
242696.0,1,0,0,1,0,1,1.0
702827.0,1,1,0,1,1,0,0.0
257300.0,1,1,1,0,1,0,0.1777485194114245
1015696.0,0,1,1,0,1,0,0.0
859143.0,0,1,0,1,0,1,1.0
856101.0,1,1,0,1,1,0,0.38905720146045075
149966.0,1,0,0,1,0,1,1.0
854035.0,1,1,1,0,1,0,0.013683950720730358
867531.0,0,1,0,1,0,1,1.0
145324.0,1,1,0,1,2,1,0.9967610164151357
234962.0,1,0,0,1,0,1,1.0
851435.0,1,0,1,1,1,0,0.0
1022005.0,0,0,1,0,1,0,0.03374596680272623
1006226.0,1,1,0,1,1,0,0.001176470588235294
222679.0,1,0,0,1,2,1,1.0
1016111.0,0,1,1,0,1,0,9.569377990430622e-05
200355.0,0,1,0,1,0,1,1.0
1006275.0,1,1,1,0,1,0,0.1895735458322911
203316.0,1,1,0,1,1,0,0.0
208129.0,1,0,0,1,2,1,0.9143181124431127
794703.0,1,1,1,0,1,0,0.0
217482.0,1,1,1,0,1,0,0.05760063531486104
159238.0,0,1,0,1,0,1,1.0
150853.0,0,1,0,1,0,1,1.0
856521.0,1,1,1,0,1,0,0.06378632085195257
283005.0,1,1,1,0,1,0,0.0
860701.0,0,1,0,1,0,1,1.0
146539.0,1,1,1,0,2,1,0.2096749075338347
200618.0,1,1,1,0,1,0,0.13511791235403214
1016659.0,0,1,1,0,1,0,0.19987937555981955
159752.0,1,1,1,0,1,0,0.17107827262340386
161375.0,1,1,1,0,1,0,9.569377990430622e-05
149036.0,1,0,0,1,0,1,1.0
849297.0,1,1,1,0,1,0,0.0
700157.0,1,0,0,1,2,1,0.9697970085470087
145051.0,1,1,1,0,1,0,0.37465549607351384
711856.0,1,0,0,1,0,1,1.0
226068.0,1,1,1,0,2,1,0.3342837039674602
806160.0,1,0,0,1,2,1,0.9512713845668691
259801.0,1,0,0,1,0,1,1.0
216614.0,1,1,1,0,1,0,0.10699098847864608
248221.0,1,1,1,0,1,0,0.0
199180.0,1,1,1,0,1,0,0.0
1021812.0,0,0,1,0,0,0,0.0
153825.0,1,1,1,0,2,1,0.4753732571322494
141677.0,1,0,0,1,0,1,1.0
161349.0,1,0,0,1,0,1,1.0
729748.0,0,1,1,0,1,0,0.0
1021369.0,0,0,1,0,0,0,0.0
200419.0,0,1,0,1,2,1,0.3204748773473509
1012718.0,1,1,1,0,1,0,0.0
1007298.0,0,1,0,1,0,1,1.0
143950.0,1,1,1,0,1,0,0.10441332347155377
1003326.0,1,1,1,0,1,0,0.0
1022711.0,0,0,1,0,0,0,0.0
280376.0,1,1,1,0,1,0,0.37465549607351384
867998.0,0,1,0,1,0,1,1.0
146902.0,1,1,0,1,1,0,0.8045691174118889
857437.0,1,0,0,1,0,1,1.0
1012773.0,1,0,0,1,2,1,1.0
207702.0,1,1,1,0,1,0,0.0
1019990.0,0,1,1,0,2,1,0.6766953951845255
1008939.0,1,0,0,1,2,1,0.9638790688689269
147849.0,1,1,1,0,1,0,0.08525399957311944
1017234.0,0,1,0,1,0,1,1.0
1018330.0,0,1,0,1,2,1,0.9994444444444445
220211.0,1,1,1,0,1,0,0.1880985969116244
286834.0,1,1,0,1,2,1,0.9996298142839336
287567.0,0,1,0,1,2,1,0.9994444444444445
1023543.0,0,0,1,0,0,0,0.0
208397.0,1,0,0,1,0,1,1.0
840912.0,1,0,1,1,1,0,0.0
248594.0,1,1,1,0,1,0,0.31973621276962677
286510.0,1,1,1,0,1,0,0.3419465926190472
1010953.0,1,0,0,1,2,1,0.9876923076923078
1022209.0,0,0,1,0,0,0,0.0
209131.0,1,1,1,0,1,0,0.0
1005431.0,1,1,0,1,1,0,0.0
756421.0,0,1,0,1,0,1,1.0
162733.0,1,1,0,1,2,1,0.9983496168582375
860237.0,0,0,1,0,1,0,0.04898504667456436
1023046.0,0,0,1,0,0,0,0.0
162633.0,1,1,1,0,1,0,0.3852623170006391
1010678.0,0,1,0,1,0,1,1.0
245769.0,1,1,1,0,1,0,0.0
840502.0,1,0,0,1,2,1,1.0
853976.0,1,1,0,1,1,0,0.2620367826309858
286999.0,1,1,1,0,1,0,9.569377990430622e-05
165496.0,0,0,1,0,2,1,1.0
160775.0,1,1,1,0,1,0,0.12833982729028517
1010570.0,1,1,0,1,2,1,0.8374722016791232
1018544.0,0,1,0,1,2,1,0.9994444444444445
808795.0,1,1,1,0,1,0,0.0
872921.0,0,0,1,0,0,0,0.0
152543.0,1,1,1,0,1,0,0.0
1012767.0,1,1,1,0,1,0,0.0
1020062.0,0,1,0,1,0,1,1.0
837537.0,1,0,0,1,0,1,1.0
1018235.0,0,1,0,1,1,0,0.28642963199808813
265493.0,1,1,1,0,2,1,0.3637111879856173
1023863.0,0,0,1,0,0,0,0.0
240373.0,1,1,1,0,1,0,0.08323629829059614
204429.0,1,0,0,1,0,1,1.0
1020020.0,0,1,0,1,0,1,1.0
219864.0,1,1,1,0,1,0,9.569377990430622e-05
161415.0,0,1,1,0,1,0,9.569377990430622e-05
169451.0,1,0,0,1,0,1,1.0
802225.0,0,0,1,0,1,0,0.015553442844284428
1003918.0,0,1,0,1,0,1,1.0
701549.0,0,1,0,1,0,1,1.0
1009681.0,1,1,1,0,1,0,0.12833982729028517
1005741.0,0,0,1,0,0,0,0.0
841504.0,1,1,0,1,1,0,0.3916603685928009
149754.0,0,0,1,0,0,0,0.0
1012665.0,1,0,0,1,0,1,1.0
848391.0,1,1,1,0,1,0,0.3855294657708702
866189.0,1,1,0,1,2,1,0.5150854115465873
1013939.0,1,0,0,1,0,1,1.0
280993.0,1,1,0,1,2,1,1.0
209645.0,0,1,0,1,1,0,0.45081549824625206
168178.0,0,1,0,1,2,1,0.8507803603022595
823233.0,1,0,1,1,1,0,0.008333333333333333
161154.0,1,0,0,1,0,1,1.0
1004864.0,0,0,1,0,0,0,0.0
824752.0,1,1,0,1,2,1,0.9910726920613208
820825.0,1,0,0,1,0,1,1.0
842584.0,1,0,0,1,0,1,1.0
1021641.0,0,0,1,0,0,0,0.0
159032.0,1,1,0,1,2,1,0.8585175852682212
1005864.0,1,1,1,0,1,0,0.0
153475.0,0,1,1,0,1,0,0.0
283291.0,1,1,0,1,2,1,0.9996298142839336
168609.0,0,0,1,0,0,0,0.0
280756.0,1,1,0,1,2,1,0.7120761439635035
1006626.0,1,0,0,1,0,1,1.0
168639.0,0,1,0,1,0,1,1.0
270992.0,1,1,0,1,2,1,0.6052560253707824
1012975.0,1,0,0,1,0,1,1.0
797754.0,0,0,1,0,0,0,0.0
850880.0,0,1,0,1,0,1,1.0
170283.0,1,1,0,1,2,1,0.9999115044247787
865322.0,1,0,0,1,0,1,1.0
1002929.0,0,1,0,1,0,1,1.0
1003587.0,1,1,1,0,1,0,0.0
872163.0,0,1,1,0,1,0,0.09249071491425145
161436.0,1,1,0,1,2,1,0.9287773392260325
258041.0,1,0,0,1,0,1,1.0
1002814.0,1,0,1,1,1,0,0.0
1002776.0,1,0,0,1,0,1,1.0
1020921.0,0,1,0,1,0,1,1.0
225999.0,1,0,0,1,0,1,1.0
285764.0,1,1,0,1,2,1,1.0
20195.0,1,1,1,0,1,0,0.13812914304945342
1008163.0,0,1,0,1,0,1,1.0
151866.0,1,0,0,1,0,1,1.0
1002392.0,1,1,1,0,1,0,0.0
1023967.0,0,0,1,0,0,0,0.0
1006542.0,0,0,1,0,0,0,0.0
785458.0,0,0,1,0,0,0,0.0
856512.0,1,0,1,1,1,0,0.003333333333333333
261776.0,1,0,0,1,0,1,1.0
149067.0,0,1,1,0,1,0,0.0
867857.0,0,1,0,1,0,1,1.0
1018892.0,0,1,1,0,2,1,0.6203765574983696
265165.0,1,1,1,0,1,0,0.2969396983315289
286514.0,0,1,1,0,1,0,0.13404143250932032
155079.0,0,1,0,1,0,1,1.0
277855.0,1,1,0,1,2,1,1.0
864097.0,0,1,0,1,0,1,1.0
237449.0,1,1,1,0,1,0,0.0
258575.0,1,1,0,1,1,0,0.0
168652.0,1,0,0,1,0,1,1.0
163373.0,1,0,0,1,0,1,1.0
252241.0,1,1,0,1,1,0,0.0
171119.0,1,1,1,0,1,0,0.3360513218263841
1016243.0,0,1,1,0,1,0,0.1815995887549663
1022780.0,0,0,1,0,0,0,0.0
721618.0,0,1,0,1,1,0,0.21319487264485104
1015910.0,0,1,0,1,0,1,1.0
172208.0,1,1,0,1,1,0,0.0
1011150.0,1,0,1,1,1,0,0.0
200515.0,0,1,0,1,0,1,1.0
204342.0,1,1,0,1,2,1,1.0
163850.0,1,1,0,1,2,1,0.9049026884964588
266393.0,1,1,1,0,1,0,0.023149054125736323
188961.0,0,1,1,0,1,0,0.0
150501.0,0,1,0,1,0,1,1.0
196529.0,1,1,0,1,1,0,0.0
153196.0,1,0,0,1,2,1,0.9709571603801144
851318.0,1,0,0,1,0,1,1.0
264674.0,0,1,0,1,0,1,1.0
209471.0,1,1,0,1,2,1,1.0
275034.0,0,1,0,1,2,1,0.9266125435622395
177435.0,1,0,0,1,0,1,1.0
1021919.0,0,0,1,0,0,0,0.0
268093.0,1,1,1,0,2,1,0.9994285714285716
1006999.0,0,0,1,0,1,0,0.0
151106.0,1,1,0,1,1,0,0.0
239855.0,0,0,1,0,0,0,0.0
1013579.0,1,0,0,1,0,1,1.0
866975.0,0,1,0,1,0,1,1.0
167771.0,0,0,1,0,0,0,0.0
1020128.0,0,1,0,1,2,1,1.0
1003693.0,1,1,0,1,2,1,1.0
272282.0,1,1,1,0,2,1,0.4410639614284427
1021605.0,0,0,1,0,1,0,0.0
158143.0,1,0,0,1,0,1,1.0
154874.0,0,0,1,0,0,0,0.0
865503.0,1,1,1,0,2,1,0.2660623999922961
1022192.0,0,0,1,0,0,0,0.0
148533.0,1,0,0,1,2,1,0.9835785953177257
782139.0,1,1,1,0,2,1,0.3360513218263841
204458.0,1,1,1,0,1,0,0.09364436212386394
858342.0,1,0,0,1,2,1,1.0
1005570.0,0,1,1,0,1,0,0.0
277053.0,1,0,0,1,0,1,1.0
270305.0,1,1,0,1,2,1,0.9996892822025565
1023083.0,0,0,1,0,0,0,0.0
1009016.0,1,1,0,1,1,0,0.0
753714.0,1,1,1,0,1,0,0.10328793971361934
1012882.0,1,1,0,1,2,1,0.520976924595851
248293.0,1,1,0,1,2,1,0.8324576769750028
146075.0,1,1,0,1,2,1,0.9245912100585421
1009033.0,1,0,0,1,0,1,1.0
1016031.0,0,1,0,1,0,1,1.0
161149.0,1,1,0,1,2,1,0.9996298142839336
791238.0,0,0,1,0,0,0,0.0
1018620.0,0,1,0,1,2,1,1.0
1022337.0,0,0,1,0,0,0,0.0
1011036.0,0,0,1,0,2,1,0.4196530478704304
286340.0,0,1,0,1,1,0,0.14352066309415756
862129.0,1,1,0,1,2,1,0.9994075920617114
222821.0,1,0,0,1,2,1,0.9999300699300698
782905.0,1,1,1,0,1,0,9.569377990430622e-05
727262.0,1,1,0,1,2,1,1.0
843414.0,1,1,1,0,1,0,0.0
145242.0,1,1,1,0,1,0,0.0
1018760.0,0,1,0,1,0,1,1.0
152113.0,1,1,1,0,1,0,0.2741884762780551
1021462.0,0,0,1,0,1,0,0.010643759388185414
832818.0,1,1,0,1,2,1,0.3365003448113422
1021092.0,0,0,1,0,0,0,0.0
272584.0,1,1,1,0,1,0,0.10851344168397592
224633.0,1,0,0,1,0,1,1.0
249031.0,1,0,0,1,2,1,0.6288888888888888
1002143.0,1,1,0,1,1,0,0.0
1007299.0,1,1,1,0,1,0,0.3360513218263841
163851.0,1,1,0,1,1,0,0.0
161073.0,0,1,0,1,2,1,0.6160471918779369
1020315.0,0,1,0,1,0,1,1.0
273225.0,0,0,1,0,0,0,0.0
1006858.0,1,0,0,1,2,1,1.0
1012482.0,1,1,1,0,2,1,0.6083519809055181
1017370.0,0,1,0,1,1,0,0.029271309771309772
282217.0,0,1,0,1,1,0,0.03
729020.0,1,0,0,1,2,1,1.0
1002121.0,1,1,1,0,1,0,0.33063366890413887
282831.0,1,1,1,0,1,0,0.026447081026506773
1006442.0,1,1,1,0,1,0,0.0
807549.0,1,1,1,0,1,0,9.569377990430622e-05
1020450.0,0,1,0,1,0,1,1.0
213284.0,1,1,1,0,1,0,0.026534298283947995
1020418.0,0,1,0,1,0,1,1.0
148178.0,0,1,0,1,0,1,1.0
706733.0,0,1,0,1,0,1,1.0
257153.0,1,0,1,1,1,0,0.0
810311.0,1,1,0,1,1,0,0.6067655205755629
151287.0,1,0,0,1,0,1,1.0
846151.0,1,0,0,1,0,1,1.0
864916.0,0,1,0,1,2,1,0.807968361288394
710806.0,1,1,0,1,1,0,0.0
1019857.0,0,1,0,1,0,1,1.0
202361.0,1,1,0,1,2,1,0.9676805252268132
187839.0,1,0,0,1,0,1,1.0
820306.0,1,0,0,1,0,1,1.0
283981.0,1,0,0,1,2,1,1.0
1006521.0,0,1,0,1,0,1,1.0
156935.0,1,0,0,1,2,1,0.9997058823529411
860270.0,0,1,0,1,0,1,1.0
1006416.0,0,0,1,0,1,0,0.0
169734.0,1,0,1,1,1,0,0.0
157560.0,1,0,0,1,0,1,1.0
260766.0,1,0,0,1,2,1,0.97
1018773.0,0,1,0,1,2,1,1.0
246868.0,1,1,1,0,2,1,0.2856622694189547
1021326.0,0,0,1,0,0,0,0.0
1012818.0,1,1,0,1,1,0,0.0
1019147.0,0,1,0,1,0,1,1.0
175285.0,1,1,1,0,1,0,0.0
151915.0,0,1,0,1,0,1,1.0
145137.0,1,1,1,0,2,1,0.35707931453918684
154169.0,1,1,0,1,1,0,0.010547945205479452
756424.0,0,1,1,0,1,0,0.04833903292540928
860991.0,0,0,1,0,0,0,0.0
769754.0,1,0,0,1,0,1,1.0
1010671.0,1,0,0,1,0,1,1.0
1016471.0,0,1,0,1,2,1,1.0
268292.0,1,0,1,1,1,0,0.0
157290.0,0,1,0,1,0,1,1.0
867000.0,1,0,0,1,0,1,1.0
1023416.0,0,0,1,0,0,0,0.0
776201.0,1,0,0,1,0,1,1.0
253409.0,1,0,1,1,1,0,0.0
1013126.0,1,1,0,1,1,0,0.0
1017268.0,0,1,0,1,0,1,1.0
825044.0,0,1,0,1,0,1,1.0
271044.0,0,0,1,0,0,0,0.0
265412.0,1,1,0,1,2,1,0.7732922270383695
1008302.0,1,1,1,0,1,0,0.0
849960.0,1,1,0,1,1,0,0.0
1013620.0,1,0,1,1,1,0,0.0
776270.0,1,1,1,0,1,0,0.4055144218810775
872943.0,0,0,1,0,0,0,0.0
1019483.0,0,1,1,0,1,0,0.0
1016633.0,0,1,0,1,0,1,1.0
154464.0,1,1,1,0,1,0,0.0
739240.0,1,1,1,0,2,1,0.3855294657708702
1021338.0,0,0,1,0,1,0,0.01428806852966139
1007098.0,0,1,0,1,2,1,1.0
713119.0,1,1,0,1,1,0,0.0
150970.0,1,1,1,0,2,1,0.3863116566417478
821436.0,1,1,0,1,1,0,0.0
1017184.0,0,1,0,1,0,1,1.0
284930.0,0,1,0,1,0,1,1.0
172328.0,1,0,0,1,0,1,1.0
204179.0,0,0,1,0,0,0,0.0
1009959.0,0,1,1,0,1,0,0.38827759800411066
287925.0,1,0,0,1,2,1,0.9999300699300698
249266.0,1,1,0,1,2,1,1.0
285798.0,1,1,1,0,2,1,0.37465549607351384
1013209.0,1,0,0,1,2,1,0.9974817136886103
1013395.0,1,0,0,1,0,1,1.0
1019808.0,0,1,0,1,0,1,1.0
1007817.0,1,1,1,0,1,0,0.13022477770647478
273805.0,1,1,1,0,1,0,0.23235813422671764
844040.0,1,1,1,0,2,1,0.37465549607351384
1002633.0,0,1,0,1,0,1,1.0
141849.0,1,1,1,0,1,0,0.2969396983315289
848111.0,0,1,0,1,0,1,1.0
864943.0,0,1,1,0,2,1,0.49110961443705503
204177.0,1,1,1,0,1,0,0.275318497617708
1009419.0,1,1,1,0,1,0,0.10100239103277947
149914.0,1,1,1,0,1,0,9.569377990430622e-05
1014282.0,1,1,1,0,1,0,0.394546204316597
1012716.0,1,1,1,0,1,0,0.0
151365.0,1,1,0,1,2,1,0.988
272343.0,1,0,0,1,0,1,1.0
1018393.0,0,1,0,1,0,1,1.0
268283.0,0,0,1,0,0,0,0.0
179563.0,1,1,1,0,2,1,0.3236976969530581
21886.0,1,1,0,1,1,0,0.0
1005172.0,0,1,0,1,0,1,1.0
278717.0,0,1,1,0,1,0,0.0
809325.0,1,1,0,1,2,1,1.0
1023254.0,0,0,1,0,0,0,0.0
1023182.0,0,0,1,0,0,0,0.0
1018789.0,0,1,1,0,1,0,0.0
161262.0,1,1,1,0,1,0,0.28475357490087866
160000.0,0,1,0,1,0,1,1.0
